node,min_value,max_value,jaccard_min_over_max,subject_id
T4,0.45749229493936583,0.47385936733514056,0.9654600636306531,sub-NORB00094
T5,0.34222577526188336,0.37737099963636195,0.9068682426356428,sub-NORB00094
T6,0.40068497903579586,0.41634807067405893,0.9623798145313731,sub-NORB00094
FZ,0.49024403372623293,0.5091121113173048,0.9629392482094924,sub-NORB00094
CZ,0.4646540444959972,0.49410734574104176,0.9403908857074939,sub-NORB00094
PZ,0.4944770012625387,0.5224403820591543,0.9464754606326556,sub-NORB00094
Fp1,0.432443638898642,0.479514201079254,0.901836979854467,sub-NORB00096
Fp2,0.42888799126291355,0.5051960322926429,0.8489536018653316,sub-NORB00096
F3,0.4476967207656871,0.5182674456256605,0.8638333828304047,sub-NORB00096
F4,0.459384572476673,0.5576639389169037,0.8237659644424757,sub-NORB00096
C3,0.5088034701235447,0.5478782657441196,0.9286797851571934,sub-NORB00096
C4,0.4352757333010751,0.5209632560234826,0.8355209859204636,sub-NORB00096
P3,0.44715810756406216,0.49577048161293424,0.9019458078852998,sub-NORB00096
P4,0.43480204187715943,0.4688385447558372,0.9274025071970067,sub-NORB00096
O1,0.3113539867666487,0.3114210344443983,0.9997847040811833,sub-NORB00096
O2,0.3057272413980039,0.335078852034978,0.9124038701376768,sub-NORB00096
F7,0.4155573956495182,0.5015087379207024,0.828614467162535,sub-NORB00096
F8,0.4019982210937397,0.4625442670834242,0.86910215886696,sub-NORB00096
T3,0.39133218982987905,0.45717146832430355,0.8559855917173727,sub-NORB00096
T4,0.3055132779759508,0.3199519463165219,0.9548723847227757,sub-NORB00096
T5,0.3601347867136707,0.37132104462114335,0.9698744305782995,sub-NORB00096
T6,0.31657453855452694,0.33450398459194225,0.9463999029509701,sub-NORB00096
FZ,0.44212454571598736,0.5347696923856715,0.8267569236087724,sub-NORB00096
CZ,0.41747014525671566,0.5354634252023631,0.779642690065983,sub-NORB00096
PZ,0.46094113909814133,0.5029617234294247,0.9164537133267961,sub-NORB00096
Fp1,0.48129465018956485,0.5021747220326342,0.9584207031398277,sub-NORB00103
Fp2,0.5066082426979228,0.5213887666957162,0.9716516255394905,sub-NORB00103
F3,0.5109639528471233,0.5286611311331504,0.9665245329307748,sub-NORB00103
F4,0.5195609090204512,0.5799553678101261,0.8958636092675191,sub-NORB00103
C3,0.49524843164266386,0.574804600562772,0.8615944116622981,sub-NORB00103
C4,0.49517476539960664,0.5687445810759166,0.8706452454682996,sub-NORB00103
P3,0.5492166064396696,0.5531557106778368,0.9928788509959697,sub-NORB00103
P4,0.4972632805962337,0.5611152994570953,0.8862051722299475,sub-NORB00103
O1,0.4612261264967195,0.5084254665423321,0.9071656650745626,sub-NORB00103
O2,0.4608649489070416,0.5399930401471826,0.8534646090650102,sub-NORB00103
F7,0.483540617676225,0.518270443988433,0.9329889892139341,sub-NORB00103
F8,0.4843601858847514,0.4962476984533473,0.976045203623824,sub-NORB00103
T3,0.46833517130021596,0.5148940276189108,0.9095758470262263,sub-NORB00103
T4,0.3763892008869184,0.44204188434436525,0.8514785910959034,sub-NORB00103
T5,0.41731698173008624,0.44585599745038207,0.9359905084074329,sub-NORB00103
T6,0.34869014008010246,0.47396152495205,0.7356929238409783,sub-NORB00103
FZ,0.5106928332722536,0.5367981990937922,0.951368380397682,sub-NORB00103
CZ,0.5159262052821334,0.6081065361509086,0.848414175166998,sub-NORB00103
PZ,0.5464910337237193,0.5656539169713198,0.9661226013421699,sub-NORB00103
