subject_id,session_id,n_segments,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
sub-NORB00078,ses-2,20,0.43877190329003896,0.4341016080402361,0.5029493008047583,0.5041627653922152,0.49660181534870285,0.552216218454462,0.4633947879309142,0.4720201280709059,0.3162043253391048,0.3392630339988417,0.4156367301635133,0.4645607779042251,0.2753606095169641,0.43978210685203206,0.2862025165523943,0.3559619350286494,0.5234686364481616,0.49220843998302327,0.49984897686965857
sub-NORB00079,ses-1,14,0.4537445107336886,0.46555330594668487,0.4881531636505474,0.4800374106303477,0.4537969945578553,0.483572135351279,0.43875324466738025,0.46861010540113396,0.3589554547689429,0.39726567026143034,0.4001423898757026,0.46353504022887687,0.2529803967703364,0.3164609702081318,0.2882250938504493,0.37712559131636386,0.49091964140149486,0.48777249705315473,0.48885348268644063
sub-NORB00079,ses-2,20,0.6572324827446876,0.6489488742478792,0.6472684417159696,0.6380533503501388,0.6028032775133784,0.5963873118563383,0.5749468788983967,0.5831912121121144,0.6319725077050788,0.6207562363144102,0.6660297157288649,0.6311019511282678,0.6664409928580965,0.5769656056659784,0.6138101530447295,0.5739530304924267,0.650948532385539,0.5759708720598968,0.5810021095847295
sub-NORB00080,ses-1,20,0.5443308845091205,0.539176221441239,0.5672387025229664,0.5639975312749279,0.5467994091341851,0.5394723621790866,0.47906389073167244,0.4952515000482184,0.3426675463118583,0.3447792266989227,0.46868950936355736,0.52982380554279,0.336431775329298,0.4366409985594083,0.27713574314222544,0.33883095287147136,0.5733092104026567,0.5546838295505621,0.523116625597973
sub-NORB00080,ses-2,20,0.45552999066044997,0.44082229996421474,0.4757045545701041,0.46731524366685673,0.45647254214238,0.38034183508672154,0.3617876687597771,0.3428701231225969,0.2661604374254928,0.2646142256969303,0.4385531460484183,0.4458394961496344,0.27576258584024327,0.27391774539972225,0.2707632016844869,0.24190031060077816,0.46384602286315263,0.45169060111163084,0.3940366234788795
sub-NORB00081,ses-1,15,0.5806298184135911,0.5903956805879038,0.5834802739347118,0.5944845307523877,0.6097136612789911,0.5864037589072543,0.5602061532693582,0.5439800387041304,0.4615526989942929,0.4599622185228648,0.5480932097969816,0.564695932004968,0.5439347968552936,0.41410774210466905,0.46964784233589624,0.3836058894384633,0.589687541998066,0.5730496815147433,0.5894360048236843
sub-NORB00081,ses-2,20,0.5109560743721899,0.522398170079837,0.5480981272701378,0.5364625409436645,0.5264450599246653,0.5761883937760217,0.4568814386937053,0.4953898382643252,0.3246012982753987,0.3269332283366584,0.5071330964106924,0.4930918341098199,0.3789954135707537,0.5154083542355201,0.31628338071324263,0.3990040445053944,0.5504307576913263,0.49693726441583286,0.48893638233057074
sub-NORB00083,ses-1,20,0.48015713329471066,0.46248207210739,0.4774149816873413,0.4667386370345271,0.40743598284162674,0.4152753808248235,0.37541851769346624,0.3656301433148215,0.3066701250072364,0.3115062149409034,0.43945752838223173,0.410335348249285,0.2959984131156941,0.28319531544593846,0.28987488568962166,0.29459776800775694,0.4792732789455396,0.4270247532566209,0.40596109511855916
sub-NORB00083,ses-2,20,0.38039066609927696,0.4045663946423475,0.42224537735951423,0.42002519405435157,0.4179429897563066,0.34856849219618846,0.39413373778985905,0.40015752918476843,0.32691932645633903,0.31972226456007724,0.3737932335449744,0.3892644647186406,0.292558812565865,0.2644539443370881,0.3299954859221451,0.303923341358368,0.4027694192990305,0.33242008220000185,0.3996676314930902
sub-NORB00084,ses-1,15,0.4205140467201478,0.42131420772236666,0.4082853334760389,0.40114934258244983,0.3363935321959271,0.26258506587474156,0.40175818881947084,0.40345250861881093,0.37770684062548765,0.3761736691891871,0.40193241890342735,0.4017784400388434,0.2486457567390427,0.23041194970659026,0.3440777856732998,0.4181313996882295,0.4052148564708979,0.3203831641712009,0.39460690049010744
